id,cuisine
8796,southern_us
43592,mexican
45582,mexican
31146,mexican
22025,mexican
33118,mexican
7641,mexican
48678,mexican
36267,mexican
29542,mexican
15157,mexican
14285,mexican
40043,mexican
3532,mexican
16823,mexican
4961,mexican
27022,mexican
41659,mexican
31690,mexican
41702,mexican
13661,mexican
8855,mexican
30533,mexican
30909,mexican
47943,mexican
45916,mexican
33460,mexican
35100,mexican
31513,mexican
15005,mexican
21308,mexican
14321,mexican
719,mexican
45509,mexican
10308,mexican
2071,italian
853,italian
30255,mexican
47546,mexican
13974,mexican
11583,mexican
36373,mexican
45398,mexican
36622,mexican
46510,mexican
15712,mexican
36418,mexican
38314,mexican
27960,mexican
14656,mexican
3838,southern_us
18439,mexican
15998,mexican
31815,mexican
21879,mexican
40095,mexican
43972,mexican
23982,mexican
23836,mexican
46159,mexican
4302,mexican
35145,mexican
30222,mexican
30560,mexican
19781,mexican
16250,mexican
32866,mexican
31665,mexican
47334,mexican
34527,mexican
5760,mexican
13027,mexican
20855,mexican
8816,mexican
45001,mexican
9143,mexican
19989,mexican
42673,mexican
30565,mexican
26924,mexican
22404,mexican
4272,mexican
2728,italian
26853,mexican
20862,mexican
25107,southern_us
38168,mexican
7053,mexican
28624,mexican
7237,russian
18398,mexican
46793,mexican
31501,mexican
20617,mexican
28046,chinese
17167,mexican
30370,mexican
31984,mexican
25643,mexican
6394,chinese
34282,mexican
47658,mexican
24087,mexican
26732,mexican
29627,mexican
37412,mexican
15435,mexican
26066,mexican
47869,mexican
48059,mexican
39577,mexican
41509,mexican
34606,mexican
2021,mexican
2532,italian
27724,mexican
8754,mexican
4301,mexican
25137,mexican
24483,mexican
8566,mexican
46526,mexican
42148,mexican
17663,mexican
25669,mexican
4011,mexican
19432,mexican
11439,mexican
1162,mexican
20953,mexican
38796,mexican
30043,mexican
36182,mexican
33840,mexican
43911,mexican
5736,mexican
17534,mexican
51,mexican
1032,mexican
32889,mexican
34487,mexican
49264,mexican
5804,mexican
9724,mexican
4112,french
16786,mexican
2781,mexican
5785,mexican
17249,mexican
27894,mexican
11444,mexican
35396,mexican
15083,mexican
36320,mexican
49475,mexican
32585,mexican
22474,mexican
3014,italian
40396,mexican
36634,mexican
18543,mexican
22089,mexican
33545,mexican
29049,mexican
9681,mexican
31476,mexican
46081,mexican
1293,mexican
3830,mexican
49201,mexican
4236,mexican
17185,mexican
48757,mexican
48277,mexican
19192,mexican
23579,mexican
867,southern_us
919,italian
11704,indian
10939,mexican
6397,mexican
21926,mexican
41831,mexican
29221,mexican
15627,mexican
24228,mexican
31854,mexican
45533,mexican
24915,mexican
6750,mexican
43562,mexican
37717,mexican
8060,mexican
27317,mexican
23501,mexican
22255,mexican
27812,mexican
31490,mexican
43951,mexican
11407,mexican
31821,mexican
32173,mexican
36050,mexican
18967,mexican
20530,mexican
21805,mexican
28743,mexican
29386,mexican
28475,mexican
48106,mexican
14681,southern_us
49120,mexican
27651,mexican
2803,mexican
27372,mexican
25807,mexican
25050,mexican
35790,mexican
42729,mexican
6419,mexican
19723,mexican
11569,mexican
10002,mexican
28748,mexican
33729,mexican
6109,chinese
9245,mexican
6013,mexican
4408,cajun_creole
3973,southern_us
5079,mexican
43736,mexican
43841,mexican
17547,mexican
1014,russian
16213,mexican
27984,mexican
16158,mexican
13703,mexican
7838,mexican
40922,mexican
15497,mexican
18323,mexican
24432,mexican
4125,mexican
47287,mexican
27909,mexican
42533,mexican
41140,mexican
12009,mexican
24666,mexican
9000,mexican
33269,mexican
35110,mexican
14557,mexican
1002,mexican
3870,mexican
44030,mexican
4669,mexican
18282,mexican
25388,mexican
30918,mexican
31096,mexican
11806,chinese
35840,mexican
29994,mexican
16630,mexican
4862,spanish
6376,mexican
21696,mexican
2875,mexican
11132,italian
22506,mexican
1397,mexican
17443,mexican
21524,mexican
29622,mexican
36085,mexican
39557,mexican
2648,chinese
40347,mexican
38771,mexican
44395,mexican
39038,mexican
24321,mexican
47886,mexican
15905,mexican
3533,southern_us
36315,mexican
46414,mexican
29440,mexican
4754,mexican
17729,mexican
42372,mexican
34214,mexican
9500,mexican
25896,mexican
12995,mexican
11756,chinese
22586,mexican
32800,mexican
10408,mexican
10572,mexican
24046,mexican
30697,mexican
46439,mexican
38885,mexican
20199,mexican
45830,mexican
10050,mexican
20936,mexican
32765,mexican
28668,mexican
45215,mexican
6217,mexican
40777,mexican
46472,mexican
2281,russian
38572,mexican
6585,mexican
14684,mexican
9667,mexican
14907,mexican
8693,mexican
18101,mexican
21028,mexican
18313,mexican
9982,mexican
6976,mexican
40781,mexican
46741,mexican
3444,mexican
45802,mexican
12432,mexican
6856,mexican
23581,mexican
9211,mexican
34069,mexican
22324,mexican
26983,mexican
35515,mexican
19409,mexican
9731,mexican
39758,mexican
42449,mexican
22877,mexican
23264,mexican
26064,mexican
9606,russian
7595,chinese
10261,mexican
24981,mexican
47183,mexican
12375,mexican
23489,mexican
3309,french
44269,mexican
21212,mexican
44846,mexican
3875,mexican
36756,mexican
9086,mexican
29308,mexican
19797,mexican
21599,mexican
36287,mexican
27373,mexican
12132,mexican
24708,italian
22669,mexican
46213,mexican
47599,mexican
37858,mexican
46458,mexican
34236,mexican
7138,mexican
4875,mexican
24731,mexican
11611,mexican
20894,mexican
12151,mexican
49053,mexican
43792,mexican
6018,chinese
42349,mexican
29888,mexican
30048,mexican
8955,mexican
5600,mexican
31683,mexican
20995,mexican
24548,mexican
10270,mexican
28782,mexican
13966,mexican
44278,mexican
40731,mexican
19851,mexican
12641,mexican
17720,mexican
37801,mexican
13693,mexican
603,italian
8988,mexican
24909,mexican
43047,mexican
11217,chinese
22969,mexican
39295,mexican
44185,mexican
327,indian
12836,mexican
11299,mexican
34168,mexican
15066,mexican
13971,mexican
20664,mexican
49079,mexican
6770,mexican
37297,mexican
44681,mexican
25754,mexican
28550,mexican
29004,mexican
49518,mexican
46998,mexican
4823,indian
15740,mexican
49054,mexican
19638,mexican
43786,mexican
10856,mexican
3192,mexican
1796,mexican
236,mexican
37505,mexican
21677,mexican
38126,mexican
20081,mexican
10068,french
27020,mexican
40715,mexican
4271,indian
17579,mexican
27270,mexican
28267,mexican
27677,mexican
32604,mexican
37138,mexican
6294,italian
32315,mexican
41792,mexican
16595,mexican
34078,mexican
13794,mexican
48213,mexican
31810,mexican
9232,italian
20850,mexican
16448,mexican
17795,mexican
30674,mexican
29811,mexican
33646,mexican
10369,mexican
35048,mexican
46730,mexican
11477,mexican
5846,mexican
24667,mexican
22900,mexican
9423,mexican
42347,mexican
10922,irish
15777,mexican
1195,mexican
29279,mexican
17614,mexican
21031,mexican
9019,mexican
8853,mexican
27544,mexican
4608,mexican
2769,mexican
10110,mexican
31823,mexican
26227,mexican
24508,mexican
43947,mexican
47277,mexican
22220,mexican
33214,mexican
33312,mexican
7928,southern_us
32869,mexican
42076,mexican
36891,mexican
30152,mexican
313,italian
47091,mexican
14514,mexican
18235,mexican
26042,mexican
35038,mexican
13978,mexican
47002,mexican
21094,mexican
13017,mexican
16372,mexican
31550,mexican
370,italian
23916,mexican
16521,mexican
22802,mexican
16357,italian
21960,mexican
13401,mexican
46443,mexican
28013,mexican
47479,mexican
28441,mexican
48359,mexican
4193,mexican
10128,italian
31943,mexican
22214,mexican
19154,mexican
40075,mexican
28502,mexican
26138,mexican
43438,mexican
2242,southern_us
26504,mexican
39388,mexican
30011,mexican
21840,mexican
46986,mexican
47365,mexican
16845,mexican
14543,mexican
26612,mexican
24167,mexican
16540,mexican
11760,mexican
27205,mexican
27053,mexican
11126,mexican
4673,mexican
6873,southern_us
6924,mexican
1156,mexican
35065,mexican
25018,mexican
2013,mexican
41180,mexican
133,mexican
15558,mexican
25721,mexican
36543,mexican
4381,chinese
12857,mexican
43016,mexican
44901,mexican
47981,mexican
17942,mexican
10158,mexican
11575,mexican
2784,mexican
229,mexican
3330,mexican
8096,italian
10475,mexican
28164,mexican
40324,mexican
35644,mexican
12882,mexican
36403,mexican
31482,mexican
19854,mexican
34136,mexican
26289,mexican
24955,mexican
3785,mexican
42392,mexican
40628,mexican
4253,mexican
19562,mexican
1189,italian
27870,mexican
339,mexican
36589,mexican
519,chinese
26577,mexican
9258,mexican
18690,mexican
41665,mexican
4485,mexican
6221,mexican
8131,italian
27672,mexican
13033,mexican
34580,mexican
30508,mexican
38865,mexican
47149,mexican
24924,mexican
38795,mexican
44825,mexican
36855,mexican
48305,mexican
19482,mexican
8935,mexican
37946,mexican
13755,mexican
47007,mexican
34742,mexican
8527,mexican
19206,mexican
25799,mexican
26985,mexican
49104,mexican
47871,mexican
45767,mexican
42406,mexican
39016,mexican
32666,mexican
47848,mexican
23698,mexican
21671,mexican
9897,mexican
5454,mexican
45957,mexican
41165,mexican
4571,mexican
29052,mexican
26740,mexican
12496,mexican
28878,mexican
45139,mexican
256,italian
5311,italian
32114,mexican
36869,mexican
39652,mexican
25933,mexican
38099,mexican
38369,mexican
22489,mexican
11365,mexican
48544,mexican
22670,mexican
1218,mexican
39519,mexican
8839,mexican
36245,mexican
14797,mexican
5268,mexican
10358,mexican
10036,mexican
37307,mexican
40597,mexican
29688,mexican
19783,mexican
423,mexican
27353,mexican
19759,mexican
10429,mexican
45689,mexican
1169,mexican
34243,mexican
32838,mexican
48853,mexican
45757,mexican
27531,mexican
32236,mexican
34638,mexican
47946,mexican
30598,mexican
1749,chinese
21939,mexican
30875,mexican
42792,mexican
12380,mexican
48403,mexican
34186,mexican
15900,mexican
38907,mexican
35447,mexican
31842,mexican
33953,mexican
20569,mexican
29822,mexican
584,mexican
24004,mexican
43265,mexican
29251,mexican
33798,mexican
21312,mexican
3739,mexican
24748,mexican
25311,mexican
43715,mexican
21934,mexican
20538,mexican
48840,mexican
6586,mexican
37771,mexican
6112,italian
47944,mexican
38275,mexican
28126,mexican
22422,mexican
5305,mexican
35772,mexican
5341,mexican
49491,mexican
743,chinese
26558,mexican
13925,mexican
41764,mexican
36120,mexican
6952,mexican
40620,mexican
17124,mexican
23444,mexican
1977,mexican
13417,mexican
42123,mexican
45457,mexican
1655,southern_us
33346,mexican
26981,mexican
3067,mexican
25273,mexican
16897,mexican
10284,mexican
45324,mexican
33733,mexican
33326,mexican
39337,mexican
13674,mexican
3726,mexican
4501,mexican
48437,mexican
22443,mexican
38069,mexican
37740,mexican
26973,mexican
33399,mexican
9358,mexican
24784,mexican
46043,mexican
21798,mexican
13422,mexican
33081,mexican
48878,mexican
11370,mexican
30817,mexican
28004,mexican
18349,mexican
9561,mexican
36933,mexican
8157,mexican
22382,mexican
25500,mexican
39490,mexican
18710,mexican
35004,mexican
17719,mexican
19256,mexican
48264,mexican
52,chinese
43628,mexican
41707,mexican
29524,mexican
23716,mexican
6355,mexican
16054,mexican
39766,mexican
44868,mexican
46752,mexican
8413,italian
49260,mexican
45751,mexican
34634,mexican
2405,mexican
48092,mexican
9995,mexican
3165,mexican
19395,mexican
9715,italian
41697,mexican
20053,mexican
38879,mexican
30008,mexican
12349,mexican
16217,mexican
36621,mexican
40661,mexican
48599,mexican
22501,mexican
2192,mexican
35798,mexican
46899,mexican
520,indian
43283,mexican
20397,mexican
10162,chinese
24135,mexican
17849,mexican
37654,mexican
26158,mexican
5428,mexican
18673,mexican
34525,mexican
17364,mexican
33684,mexican
9802,mexican
24240,mexican
11809,mexican
41184,mexican
23188,mexican
31228,mexican
6443,mexican
1231,indian
10733,mexican
40737,mexican
35499,mexican
8318,mexican
47684,mexican
15563,mexican
7349,southern_us
48592,mexican
47078,mexican
18835,mexican
6332,mexican
16661,mexican
10943,mexican
46362,mexican
38598,mexican
42888,mexican
24256,mexican
44570,mexican
29791,mexican
24175,mexican
36713,mexican
40644,mexican
28655,mexican
2848,mexican
34162,mexican
26633,mexican
43273,mexican
48550,mexican
37308,mexican
19005,mexican
1921,french
8472,mexican
44040,mexican
12770,mexican
11145,mexican
6660,southern_us
20760,mexican
42642,mexican
4662,mexican
26597,mexican
39988,mexican
44052,mexican
15811,mexican
46315,mexican
5398,mexican
40009,mexican
15089,mexican
28628,mexican
39013,mexican
1963,southern_us
8842,italian
31195,mexican
37598,mexican
24539,mexican
39305,mexican
23465,mexican
36550,mexican
33725,mexican
29517,mexican
11675,french
23852,mexican
42909,mexican
37054,mexican
12000,mexican
9166,italian
47048,mexican
22116,mexican
45240,mexican
33943,mexican
15308,mexican
38756,mexican
32704,mexican
29469,mexican
47877,mexican
48756,mexican
21975,mexican
29429,mexican
20881,mexican
47414,mexican
9345,mexican
47011,mexican
27112,mexican
20402,mexican
45341,mexican
32670,mexican
41698,mexican
19857,mexican
42417,mexican
32254,mexican
2942,mexican
46855,mexican
20696,mexican
48300,mexican
192,mexican
32018,mexican
36695,mexican
48964,mexican
12766,mexican
42491,mexican
38537,mexican
22752,mexican
13104,mexican
24203,mexican
38935,mexican
805,mexican
3417,italian
10861,mexican
26640,mexican
45720,mexican
49419,mexican
40352,mexican
23447,mexican
35394,mexican
10875,mexican
33773,mexican
1539,mexican
27817,mexican
12418,mexican
37243,mexican
42127,mexican
12905,mexican
43889,mexican
45671,mexican
9885,mexican
16313,mexican
29862,mexican
11076,mexican
14205,mexican
160,mexican
25777,mexican
11522,mexican
27860,mexican
15442,mexican
21682,russian
47530,mexican
10462,mexican
19447,mexican
32509,mexican
13777,mexican
46566,mexican
12818,mexican
6901,mexican
8420,mexican
18262,mexican
26488,mexican
40225,mexican
24543,mexican
38946,mexican
48842,mexican
2245,mexican
28820,mexican
26076,mexican
21408,mexican
43137,mexican
16077,mexican
6136,mexican
26797,mexican
22232,mexican
32513,mexican
46573,mexican
23417,mexican
28077,mexican
48348,mexican
14165,mexican
34531,mexican
48014,mexican
45409,mexican
29847,mexican
29100,mexican
47637,mexican
25472,mexican
34066,mexican
23038,mexican
5813,mexican
12715,chinese
37649,mexican
4643,southern_us
31958,mexican
48808,mexican
14005,mexican
25496,mexican
37029,mexican
25821,mexican
43337,mexican
38604,mexican
29603,mexican
21318,mexican
20175,mexican
49623,mexican
16352,mexican
48535,mexican
3761,italian
24743,mexican
2493,mexican
29402,mexican
47827,mexican
44726,mexican
20472,mexican
48253,mexican
9810,mexican
24644,mexican
9437,mexican
48306,mexican
5288,mexican
23638,mexican
8961,mexican
29190,mexican
40440,mexican
1485,mexican
3237,mexican
49664,mexican
7013,mexican
31322,mexican
9921,mexican
43495,mexican
16404,chinese
14207,mexican
36283,mexican
45185,mexican
46086,mexican
15950,mexican
10852,mexican
7872,mexican
23328,mexican
33971,mexican
43534,mexican
31355,mexican
41253,mexican
41422,mexican
48204,mexican
32057,mexican
43836,mexican
24107,mexican
36496,mexican
6061,french
3404,mexican
13461,mexican
42443,mexican
49612,mexican
48237,mexican
25591,mexican
5051,italian
38735,mexican
45315,mexican
10499,mexican
37733,mexican
28537,mexican
42701,mexican
2149,italian
8204,mexican
48318,mexican
31976,mexican
16798,mexican
3463,mexican
45378,mexican
5059,mexican
634,italian
31436,mexican
44424,mexican
27210,mexican
9367,southern_us
42447,mexican
39473,mexican
48459,mexican
26925,mexican
27418,mexican
43549,mexican
28330,mexican
23540,mexican
23046,mexican
3010,southern_us
3764,mexican
8310,mexican
24067,mexican
33496,mexican
17217,mexican
38134,mexican
48225,mexican
10819,mexican
20270,mexican
11362,mexican
15251,mexican
39093,mexican
10567,mexican
45243,mexican
5649,mexican
40569,mexican
1045,mexican
10509,italian
14626,mexican
18812,mexican
4233,mexican
13695,mexican
40308,mexican
46604,mexican
22035,mexican
39290,mexican
46065,mexican
41748,mexican
26524,mexican
32543,mexican
4398,mexican
27069,mexican
33375,mexican
4039,mexican
8010,mexican
45016,mexican
49669,mexican
43785,mexican
4641,mexican
20897,mexican
27149,mexican
48400,mexican
47164,mexican
43054,mexican
44898,mexican
43722,mexican
6650,mexican
23376,mexican
24251,mexican
41325,mexican
19133,mexican
15843,indian
34532,mexican
21679,mexican
35411,mexican
9765,mexican
16906,mexican
37624,mexican
19551,mexican
42361,mexican
16853,mexican
36743,mexican
30296,mexican
40826,mexican
25987,mexican
37150,mexican
42940,mexican
8704,mexican
27779,mexican
27962,mexican
42110,mexican
43848,mexican
2334,mexican
18882,mexican
32970,mexican
44755,mexican
34346,mexican
5155,mexican
36723,mexican
41932,mexican
14939,mexican
36282,mexican
8585,mexican
40931,mexican
47156,mexican
7015,mexican
9084,mexican
44893,mexican
43738,mexican
11072,mexican
37376,mexican
25937,mexican
37277,mexican
22283,mexican
3742,mexican
34508,mexican
19929,mexican
7,mexican
46340,mexican
3755,mexican
19864,mexican
41988,mexican
35558,mexican
19853,mexican
17597,mexican
45852,mexican
22994,mexican
5226,mexican
770,italian
19583,mexican
8878,mexican
37395,mexican
17516,mexican
14983,mexican
33265,mexican
32004,mexican
29173,mexican
9512,mexican
28947,mexican
19787,cajun_creole
39736,mexican
30802,mexican
23130,mexican
3222,italian
46823,mexican
27115,mexican
31230,mexican
12128,mexican
30321,mexican
5252,italian
17584,mexican
8978,mexican
14020,russian
34404,mexican
20503,mexican
13911,irish
23318,mexican
34663,mexican
31032,mexican
30561,mexican
17515,mexican
21828,mexican
38861,mexican
45901,mexican
35750,mexican
30109,mexican
4834,mexican
42267,mexican
13611,mexican
38270,mexican
29008,mexican
43002,mexican
21180,mexican
35667,mexican
2567,chinese
24573,mexican
47258,mexican
2185,mexican
26974,mexican
37824,mexican
23441,mexican
22642,mexican
39849,mexican
49051,mexican
22925,mexican
36912,mexican
240,italian
19385,mexican
14144,mexican
11335,mexican
48223,mexican
18788,mexican
25267,mexican
25407,mexican
15707,mexican
35675,mexican
9799,mexican
33106,mexican
20615,mexican
8702,mexican
22866,mexican
49019,mexican
18556,mexican
16141,mexican
48322,mexican
37350,mexican
1027,mexican
37668,mexican
42765,mexican
4797,mexican
17424,mexican
42608,mexican
21519,italian
46087,mexican
37806,mexican
35900,mexican
32620,mexican
31940,mexican
1505,mexican
36398,mexican
13061,mexican
4675,chinese
49036,mexican
40404,mexican
22999,mexican
15127,mexican
20104,mexican
48058,mexican
41589,mexican
11834,mexican
4206,mexican
42435,mexican
25186,mexican
37071,mexican
3137,mexican
741,italian
15780,mexican
4316,mexican
9340,southern_us
46997,mexican
15261,mexican
14689,mexican
883,mexican
40034,mexican
564,mexican
15336,mexican
24025,mexican
21582,mexican
18527,mexican
20904,mexican
8738,mexican
8676,mexican
30185,mexican
41562,mexican
35307,mexican
28143,mexican
47656,mexican
29347,mexican
40348,mexican
2254,mexican
38895,mexican
27678,mexican
7841,mexican
20334,mexican
40242,mexican
21339,mexican
35281,mexican
35105,mexican
32338,mexican
41230,mexican
35787,mexican
30724,mexican
32342,mexican
6387,southern_us
49285,mexican
48681,mexican
11476,mexican
27821,mexican
10071,russian
31396,mexican
37046,mexican
18989,mexican
23456,mexican
12371,mexican
19605,mexican
48908,mexican
36415,mexican
27641,mexican
34351,mexican
48259,mexican
33139,mexican
29250,mexican
32743,mexican
47317,mexican
46124,mexican
33783,mexican
29366,mexican
20984,mexican
6499,mexican
38253,mexican
30846,mexican
38089,mexican
41767,mexican
40076,mexican
14869,mexican
27388,mexican
13289,mexican
33625,mexican
33722,mexican
35156,mexican
9267,mexican
37124,mexican
7622,mexican
46842,mexican
3105,mexican
32728,mexican
24933,mexican
33258,mexican
34757,mexican
42060,mexican
29607,mexican
41168,mexican
39710,mexican
24428,mexican
35391,mexican
14283,mexican
47132,mexican
47127,mexican
26861,mexican
40946,mexican
30267,mexican
3249,mexican
31629,mexican
48102,mexican
33922,mexican
33084,mexican
1257,mexican
32175,mexican
33580,mexican
36307,mexican
24430,mexican
25946,mexican
38234,mexican
9831,mexican
21341,mexican
18746,mexican
21259,mexican
36407,mexican
45971,mexican
47568,mexican
9169,mexican
15917,mexican
19884,mexican
34196,mexican
42336,mexican
42846,mexican
27223,mexican
12495,southern_us
16957,mexican
14705,mexican
49694,mexican
26122,mexican
20002,mexican
36036,mexican
22803,mexican
23804,mexican
14129,mexican
28263,mexican
3995,mexican
42930,mexican
15527,mexican
3274,mexican
49387,mexican
33406,mexican
32008,mexican
30325,mexican
28018,mexican
466,russian
11201,mexican
39689,mexican
35109,mexican
39297,mexican
39694,mexican
35954,mexican
795,mexican
13013,mexican
22344,mexican
7505,mexican
41009,mexican
18178,mexican
24795,mexican
28486,mexican
14189,mexican
34459,mexican
11618,mexican
25699,mexican
5908,french
16396,chinese
40936,mexican
12568,indian
4386,mexican
34355,mexican
868,italian
45186,mexican
19291,mexican
38548,mexican
1848,mexican
2144,mexican
13629,mexican
6588,mexican
25411,mexican
49162,mexican
4353,mexican
13310,mexican
3313,mexican
46725,mexican
39197,mexican
49483,mexican
7108,mexican
45368,mexican
22628,mexican
40786,mexican
29697,mexican
4103,mexican
15011,mexican
43213,mexican
17369,mexican
1560,italian
36704,mexican
40432,mexican
28394,mexican
31410,mexican
19276,mexican
3024,southern_us
4582,indian
21732,mexican
210,french
622,mexican
10935,mexican
19607,mexican
47407,mexican
29722,mexican
21665,mexican
16330,mexican
10647,mexican
33369,mexican
35933,mexican
44010,mexican
13599,mexican
40689,mexican
33887,mexican
30306,mexican
43031,mexican
32346,mexican
2940,mexican
6785,mexican
2786,mexican
11481,mexican
39121,mexican
10954,mexican
33155,mexican
5345,mexican
40164,mexican
48554,mexican
9698,french
23106,mexican
43093,mexican
24672,mexican
5891,mexican
47093,mexican
15009,mexican
28060,mexican
33523,mexican
2379,mexican
14775,mexican
15220,mexican
36851,mexican
39829,mexican
22383,mexican
3205,italian
8408,mexican
20126,mexican
19470,mexican
12053,mexican
14516,mexican
14748,mexican
44791,mexican
1532,mexican
30793,mexican
31881,mexican
5160,mexican
5057,mexican
34194,mexican
41705,mexican
19905,mexican
35629,mexican
42103,mexican
45941,mexican
9110,mexican
42172,mexican
41939,mexican
45250,mexican
28289,mexican
18355,mexican
14703,mexican
3461,italian
45098,mexican
11405,mexican
46844,mexican
26361,mexican
6523,italian
24156,mexican
29448,mexican
1001,thai
17391,mexican
12403,mexican
25749,mexican
21618,mexican
20383,mexican
12910,mexican
44894,mexican
24454,mexican
5825,mexican
11,mexican
23267,mexican
49099,mexican
42191,mexican
10319,mexican
11648,mexican
4412,chinese
44603,mexican
12311,mexican
9352,mexican
47952,mexican
49425,mexican
43678,mexican
10148,mexican
16081,mexican
49688,mexican
32985,mexican
11136,mexican
41207,mexican
46821,mexican
15891,mexican
40458,mexican
11581,mexican
45144,mexican
47545,mexican
21086,mexican
35770,mexican
35552,mexican
21580,mexican
191,indian
11292,mexican
5941,mexican
25711,mexican
43796,mexican
29280,mexican
9015,mexican
28401,mexican
5686,mexican
4547,mexican
35474,mexican
48123,mexican
43267,mexican
1135,southern_us
37990,mexican
9701,mexican
47511,mexican
19287,mexican
39299,mexican
24289,mexican
29505,mexican
40518,mexican
9584,mexican
16133,mexican
4701,mexican
39859,mexican
29087,mexican
9937,mexican
4356,french
39846,mexican
2086,cajun_creole
48530,mexican
45933,mexican
27744,mexican
5434,mexican
19893,mexican
18827,mexican
4968,indian
30024,mexican
2117,mexican
47237,mexican
20171,mexican
13702,mexican
3935,mexican
33714,mexican
45210,mexican
22498,mexican
13586,mexican
17791,mexican
12148,chinese
14958,mexican
37356,mexican
7936,mexican
46242,mexican
30049,mexican
25722,mexican
26562,mexican
34145,mexican
15874,mexican
14347,mexican
42311,mexican
41735,mexican
4188,russian
47079,mexican
24816,mexican
10631,mexican
28766,mexican
8876,mexican
49258,mexican
14429,mexican
49598,mexican
29394,mexican
25872,mexican
22278,mexican
26095,mexican
11504,mexican
12930,mexican
19846,mexican
7989,italian
10964,mexican
35529,mexican
4032,mexican
13301,southern_us
4658,southern_us
15844,mexican
1520,mexican
40467,mexican
1920,chinese
44382,mexican
29341,mexican
18516,mexican
482,indian
7100,mexican
22396,mexican
19439,mexican
24306,mexican
37618,mexican
5751,mexican
16615,mexican
12969,mexican
35806,mexican
33677,mexican
45656,mexican
10030,mexican
3424,mexican
22774,mexican
49429,mexican
32014,mexican
5238,mexican
11811,mexican
44987,mexican
15113,mexican
48635,mexican
29659,mexican
14245,mexican
31750,mexican
30367,mexican
9257,mexican
19427,mexican
28431,mexican
7503,mexican
44760,mexican
21161,mexican
29057,mexican
18401,mexican
28793,mexican
47306,mexican
24211,mexican
23532,mexican
49332,mexican
35851,mexican
7252,mexican
17755,mexican
36187,mexican
9847,mexican
9136,mexican
32182,mexican
40130,mexican
30456,mexican
1221,mexican
16726,mexican
15525,mexican
17007,mexican
20960,mexican
8986,mexican
5184,mexican
40640,mexican
24425,mexican
1754,cajun_creole
10093,mexican
23021,mexican
4222,mexican
48476,mexican
44301,mexican
13850,mexican
28575,mexican
20138,mexican
23020,mexican
44250,mexican
20038,mexican
38621,mexican
18689,mexican
10545,mexican
18473,mexican
36411,mexican
3190,italian
46615,mexican
6042,italian
33483,mexican
846,mexican
34900,mexican
12632,mexican
45948,mexican
49275,mexican
36830,mexican
28630,mexican
47422,mexican
38625,mexican
15296,southern_us
22919,mexican
19145,mexican
23315,mexican
49413,mexican
46370,mexican
41564,mexican
41226,mexican
20817,mexican
41661,mexican
8599,mexican
6386,mexican
16523,mexican
13154,mexican
6583,mexican
38523,mexican
19909,mexican
32321,mexican
43106,mexican
38704,mexican
35681,mexican
15028,mexican
36820,mexican
9598,mexican
28818,mexican
20418,mexican
4511,southern_us
391,italian
21507,mexican
31714,mexican
15215,mexican
24333,mexican
11728,mexican
20010,mexican
4450,chinese
8003,mexican
3358,mexican
27326,mexican
32894,mexican
416,southern_us
11244,mexican
46556,mexican
47810,mexican
32819,mexican
33992,mexican
35820,mexican
10562,mexican
32036,mexican
29932,mexican
36568,mexican
9280,mexican
22836,mexican
42268,mexican
48580,mexican
12219,mexican
38662,mexican
41593,mexican
22886,mexican
12617,mexican
3402,italian
21195,mexican
24569,mexican
31035,mexican
20229,mexican
2263,mexican
10826,mexican
14394,mexican
34210,mexican
3429,mexican
49157,mexican
40847,mexican
14084,mexican
6802,mexican
22381,mexican
21016,mexican
29024,mexican
4478,mexican
36711,mexican
8300,mexican
47035,mexican
15596,mexican
19902,mexican
31242,mexican
21117,mexican
15234,mexican
24993,mexican
31007,mexican
31687,mexican
13657,mexican
36612,mexican
14008,mexican
32124,mexican
43570,mexican
14059,mexican
30246,mexican
36028,mexican
22339,mexican
42525,mexican
1443,mexican
